朝花夕誓/ 在离别之朝竖起约定之花/在离别的清晨装点上约定之花/朝花夕誓：于离别之朝束起约定之花,Let Us Adorn the Morning of Farewells with Promised Flowers/Maquia: When the Promised Flower Blooms,日本,7.7/10 from 1563 users,在世界的尽头，住着一群被称为&ldquo;离别一族&rdquo;的古老民族：他们拥有着长寿之血和永生不老的面容。在一场外族入侵的战役中，离别一族惨遭灭族，15岁的玛奇亚虽然侥幸逃生，却彻底和朋友失去了联系。孤身一人的她在残骸中拾到了一个普通人家的遗孤，并决定收养它。然而随着时间的流逝，玛奇亚必须要学会如何做一个母亲，经历人间的生离死别，并在朝代的更迭中守护&ldquo;离别一族&rdquo;最后的信仰&hellip;&hellip; <br /><br />◎获奖情况 <br /><br />　　第21届上海国际电影节(2018) <br />　　金爵奖 最佳动画片 冈田磨里 ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8413/阳光电影www.ygdy8.com.朝花夕誓.BD.720p.日语中字.mkv
巨齿鲨/极悍巨鲨(港)/麦格,The Meg,美国/中国/中国香港,"5.8/10 from 1,341 users",一项由中国主导的国际科研项目，正在马里亚纳海沟深处进行时，遭遇未知生物攻击，科研人员被困海底。前美国海军陆战队深海潜水专家乔纳斯&middot;泰勒受命前往营救，再度遭遇数年前曾经在深海给自己留下终身难以磨灭记忆的史前生物巨齿鲨。乔纳斯联手科研项目中的中国女科学家张苏茵成功营救了被困人员，但营救行动却意外造成了巨齿鲨逃离深海。当史前巨兽重返浅海，人类将为自己对大自然的贪婪付出惨重的代价&hellip;&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:4099/阳光电影www.ygdy8.com.巨齿鲨.HD.720p.国英双语双字.mkv
精灵旅社3：疯狂假期/鬼灵精怪大酒店3：怪兽旅行团(港)/尖叫旅社3：怪兽假期(台),Hotel Transylvania 3: Summer Vacation,美国,"6.9/10 from 30,105 users",德古拉和家人朋友们踏上了一艘邮轮，宿命之敌&ldquo;吸血鬼猎人&rdquo;范海辛正在船上布置天罗地网等待&ldquo;猎物&rdquo;上门。除了爆笑搞怪，这次的冒险更加惊险刺激而纠结，因为在茫茫大海中，德古拉除了要面对重重家庭阻力、拯救朋友们的压力、也许还有&hellip;&hellip;一个美女? ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8412/阳光电影www.ygdy8.com.精灵旅社3：疯狂假期.BD.720p.英国粤三语双字.mkv
与神同行：罪与罚/与神一起/与神同在/与神同行/和神一起,Along With God/Along With the Gods: The Two Worlds,韩国,7.7/10 from 103419 users,阴间有法，所有亡者在死后的49天内都要经过七次审判&mdash;&mdash;分别在杀人狱、懒惰狱、欺骗狱、不义狱、背叛狱、暴力狱、天伦狱中进行，只有通过了七次审判宣告无罪的亡者，才有获得新生的机会。 <br /><br />　　消防员金子洪在一场火灾当中为了救一名女孩而不幸牺牲。地狱使者解怨脉和德春出现在了金子洪的面前。尽管金子洪无法相信自己的死亡，却被德春一脸严肃地告知自己既是亡者、又是贵人。在通往地狱的入口，金子洪遇到了在初军门等着自己的另一位使者江林。他掌管着解怨脉和德春两位使者，同时也将在子洪即将接受的七次审判中为子洪进行辩护。 <br /><br />　　原来倘若阎罗大王在1000年内令49位亡者得以往生，三位使者也可以重新投胎至凡间。他们相信第48位亡者&mdash;&mdash;19年来出现的这位贵人金子洪是可以顺利重获新生的。然而在各地狱里，金子洪的过去接二连三地出现，原来这位贵人也依然有&ldquo;不能说的秘密&rdquo;。 <br /><br />◎获奖情况 <br /><br />　　第39届韩国电影青龙奖(2018) <br />　　最佳影片(提名) 金容华 <br />　　最佳导演(提名) 金容华 <br />　　最佳男主角(提名) 河正宇 <br />　　最佳男配角(提名) 金东旭 <br />　　最佳女配角(提名) 金香起 <br />　　最佳摄影(提名) <br />　　最佳剪辑(提名) <br />　　最佳美术(提名) <br />　　技术奖(提名) <br /><br />　　第12届亚洲电影大奖(2018) <br />　　最佳动作电影(提名) <br />　　最佳美术指导(提名) 李莫元 <br />　　最佳视觉效果(提名) 金钟铉 <br /><br />　　第54届百想艺术大赏(2018) <br />　　电影类 最佳影片(提名) 金容华 <br />　　电影类 最佳导演 金容华 <br />　　电影类 最佳男配角(提名) 金东旭 ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8411/阳光电影www.ygdy8.com.与神同行：罪与罚.BD.720p.韩粤双语中字.mkv
与神同行2：因与缘/与神同行：终极审判(港)/与神同行：最终审判(台)/与神同行下/和神一起2/与神同在2/与神一起2,Along With the Gods: The Last 49 Days / Along With the Gods 2,韩国,"7.6/10 from 2,921 users",故事接上集，为了完成阎罗王（李政宰 饰）开出的条件，解怨脈（朱智勋 饰）与德春（金香起 饰）与凶悍的城主神（马东锡 饰）展开决斗。江林（河正宇 饰）也力劝一等兵（都暻秀 饰）公开秀鸿意外死亡的真相，就在阴间使者们试图完成任务的同时，千年前，他们生前的悲剧也将被逐一揭开&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8342/阳光电影www.ygdy8.com.与神同行2：因与缘.BD.720p.韩语中英双字.mkv
修女/招魂外传/诡修女(港)/鬼修女(台),The Nun/Valak,美国,6.1/10 from 4546 users,一个年轻修女在罗马尼亚与世隔绝的修道院自杀，梵蒂冈派去一名神父和一名快结束见习期的修女展开调查，而神父有令人毛骨悚然的过去。他们一起揭开了教会邪恶的秘密，不仅冒着生命危险，还拿信仰和灵魂当赌注，面临着一股恶毒的力量，恶魔修女再次成为强大的威胁。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7342/阳光电影www.ygdy8.com.修女.HD.720p.韩版中英双字幕.mkv
Hello Mr. Billionaire,西虹市首富,中国,"6.7/10 from 347,480 users",西虹市丙级球队大翔队的守门员王多鱼（沈腾 饰）因比赛失利被教练开除，一筹莫展之际王多鱼突然收到神秘人士金老板（张晨光 饰）的邀请，被告知自己竟然是保险大亨王老太爷（李立群 饰）的唯一继承人，遗产高达百亿！但是王老太爷给出了一个非常奇葩的条件，那就是要求王多鱼在一个月内花光十亿，还不能告诉身边人，否则失去继承权。王多鱼毫不犹豫签下了&ldquo;军令状&rdquo;，与好友庄强（张一鸣 饰）以及财务夏竹（宋芸桦 饰）一起开启了&ldquo;挥金之旅&rdquo;，即将成为西虹市首富的王多鱼，第一次感受到了做富人的快乐，同时也发现想要挥金如土实在没有那么简单！ ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8340/阳光电影www.ygdy8.com.西虹市首富.HD.1080p.国语中英双字.mp4
巴比龙/恶魔岛(台)/逃离恶魔岛,Papillon,美国,7.0/10 from 209 users,翻拍自1973年史蒂夫&middot;麦奎因与达斯汀&middot;霍夫曼主演的同名经典越狱电影，讲述一个&ldquo;想飞之心，永远不死&rdquo;的故事，汉纳姆饰演的硬汉Henri和马雷克饰演的知识分子Louis都是一所岛上监狱的囚犯，而认为自己被冤枉的Henri为了重获自由，多年来不懈越狱。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7340/阳光电影www.ygdy8.com.巴比龙.BD.720p.中英双字幕.mkv
伸冤人2/私刑教育2(台)/制裁特攻/叛谍裁判2(港),The Equalizer 2,美国,7.0/10 from 1545 users,在老朋友苏珊&middot;普拉默遭遇不测后，黑帮终结者麦考尔重出江湖，与新晋加盟的佩德罗&middot;帕斯卡联手伸张正义以暴制暴。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3150/阳光电影www.ygdy8.com.伸冤人2.BD.720p.中英双字幕.mkv
牵线 / 老板送作堆(台),Set It Up / The Set Up,美国,6.5/10 from 1773 users,刘玉玲确认出演Netflix喜剧新片[牵线](Set it Up，暂译)。该片由克莱尔&middot;斯坎隆执导，佐伊&middot;达奇、格伦&middot;鲍威尔、泰雅&middot;迪格斯主演，卡蒂&middot;西尔贝曼编剧。故事讲述两个辛苦工作却酬劳颇低的员工，试图撮合各自的老板在一起，获得自己的解脱。刘玉玲饰演老板之一柯尔斯顿&middot;斯蒂文斯，一位成功却冷酷的体育记者。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:6138/阳光电影www.ygdy8.com.牵线.BD.720p.中英双字幕.mkv
三角草的春天,ミスミソウ / Liverleaf,日本,5.8/10 from 445 users,中学女生野咲春花（山田杏奈 饰），由于父亲工作的原因，她不得不从东京的学校转学来到一所即将关闭的乡镇学校。作为一个外来者，她一进校就遭到了欺凌。为了不给家人和妹妹带来麻烦，春花决定忍受欺凌直到毕业。但是，由于欺凌的升级，她的父母死于火灾，而她的妹妹也遭到了严重的烧伤。为此，春花开始了她的复仇。 ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8295/阳光电影www.ygdy8.com.三角草的春天.BD.720p.日语中字.mkv
克里斯托弗&middot;罗宾/小熊维尼/小熊维尼真人版/挚友&middot;维尼(台)/维尼与我(港),Christopher Robin/Winnie The Pooh,美国,8.2/10 from 2089 users,《克里斯托弗&middot;罗宾》真人版讲述了一个温馨的故事。影片中，曾在百亩森林中与这群生机勃勃、惹人怜爱的小动物们嬉闹玩耍的小男孩已经长大成人。如今，眼看他逐渐迷失了人生方向，这群动物伙伴们决心走进人类世界，帮助克里斯托弗&middot;罗宾记起内心深处那个友善活泼的自己。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8338/阳光电影www.ygdy8.com.克里斯托弗·罗宾.BD.720p.中英双字幕.mkv
冷战/没有烟硝的爱情(台),Zimna wojna/Cold War,波兰/法国/英国,8.1/10 from 1970 users,《冷战》讲述了一对背景、性格截然不同的年轻人之间炽热的爱情故事。1950年代冷战期间，在斯大林统治下的波兰和自由放纵的巴黎，一位追求自由的音乐家和一位满怀激情的年轻女歌手坠入了爱河。两个人毫不般配，却命定纠缠。影片以 50 年代冷战期间的波兰、柏林、南斯拉夫和巴黎为背景，描绘了艰难时代中不可能的爱情故事。 <br /><br />◎获奖情况 <br /><br />　　第71届戛纳电影节(2018) <br />　　主竞赛单元 金棕榈奖(提名) 帕维乌&middot;帕夫利科夫斯基 <br />　　主竞赛单元 最佳导演 帕维乌&middot;帕夫利科夫斯基 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8337/阳光电影www.ygdy8.com.冷战.BD.720p.中英双字幕.mkv
阿尔法：狼伴归途/极地之王(台)/阿尔法/驯狼纪(港),Alpha/The Solutrean,美国,6.5/10 from 11517 users,故事发生于两万年前的欧洲北部，地球正处于弱肉强食的冰川时期。心地善良的男主角科达是部落首领的儿子，在一次部落集体狩猎中，科达不慎跌落悬崖，众人以为科达已死，但大难不死的科达被洪水卷走幸存下来，只身流落荒野。 <br /><br />途中科达与一匹野狼相遇，给它起名阿尔法，意即狼群首领。科达在与其相处的过程中逐渐成长，学习&ldquo;狼性&rdquo;并存有&ldquo;仁心&rdquo;。这对人狼搭档在险恶的世界中相互为伴，一起踏上返乡之路，人与狼之间第一次建立了友谊。随后的种种奇遇，甚至改变了人类和世界的未来&hellip;&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8336/阳光电影www.ygdy8.com.阿尔法：狼伴归途.BD.720p.中英双字幕.mkv
冒牌上尉/以希魔的名义(港),Der Hauptmann/The Captain,德国/波兰/葡萄牙/法国,8.4/10 from 3767 users,德国二战题材影片。影片根据真实故事改编，讲述了一名十九岁的普通国防兵威利赫罗德在二战最后两周内成为所谓的&ldquo;埃姆斯兰德刽子手&rdquo;的故事。他凭借捡到的上尉制服而假冒军官，将溃散的其他士兵聚集起来组成特别任务小组，一路抢掠地在行将陷落的纳粹帝国大地上为所欲为，并以元首为榜样掌握起逮捕和生杀大权。 <br /><br />　　该片获得了去年圣塞巴斯蒂安国际电影节的最佳摄影奖。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7336/阳光电影www.ygdy8.com.冒牌上尉.BD.720p.中英双字幕.mkv
L Storm,反贪风暴3/L风暴,香港,5.8/10 from 22378 users,"ICAC (廉政公署) 陆志廉（古天乐 饰），JFIU (联合财富情报组) 刘保强（张智霖 饰）分别侦查贪污及洗黑钱案，但苦无线索，这时廉政公署L组 (内部纪律调查组) 程德明（郑嘉颖 饰）收到Eva（邓丽欣 饰）举报，指陆志廉收贿1,200万，陆无法辩解即时停职。 <br /><br />刘发现陆被诬陷，并跟一直调查的洗黑钱案有着千丝万缕关系，同时怀疑银行主任游子新（栢天男 饰）协助犯罪集团首脑王海禾（谭耀文 饰）洗黑钱；中国反贪局侦查处处长洪亮（丁海峰 饰）来港，给刘保强提供了重要情报，原来洗黑钱案牵涉内地贪腐官员，陆港合力打击贪腐；陆亦冒险搜集罪证却遭禁锢，命悬一线&hellip;&hellip; ",ftp://ygdy8:ygdy8@yg45.dydytt.net:3148/阳光电影www.ygdy8.com.反贪风暴3.HD.1080p.国语中字.mp4
超人总动员2/超人家族2/超人特工队2(港)/超人特攻队2(台),Incredibles 2,美国,8.0/10 from 90106 users,超人家族时隔14年强势回归！这次站在聚光灯下的是弹力女超人海伦（霍利&middot;亨特 配音），超能先生巴鲍勃（格雷格&middot;T&middot;尼尔森 配音）则在家照料巴小倩和巴小飞，过起了&ldquo;正常人&rdquo;的居家生活。这一角色转换对于每个家庭成员来说都是艰难的，更何况他们都还没意识到宝宝巴小杰的超能力已经悄然增长。当剧中新反派开始酝酿一个狡诈危险的阴谋，超人家族必须联合酷冰侠（塞缪尔&middot;杰克逊 配音）的力量团结对外&mdash;&mdash;然而即使各自都有超能力，真正做起来却是知易行难。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:4097/阳光电影www.ygdy8.com.超人总动员2.HD.720p.中英双字幕.mkv
22英里/拳力逃脱(台)/绝地22哩(港),Mile 22,美国,6.5/10 from 345 users,马克&middot;沃尔伯格和彼得&middot;伯格将四度联手，为STX打造一部动作片[22英里]。故事讲述沃尔伯格饰演的CIA探员试图将一名污点证人送往22英里外的机场，但一路上却危机四伏。据悉，彼得&middot;伯格有望将该片打造成三部曲。目前片方还未公布卡司及影片开机时间。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3147/阳光电影www.ygdy8.com.22英里.BD.720p.中英双字幕.mkv
私人生活/非孕私生活(台)/不育私生活(港),Private Life,美国,7.8/10 from 361 users,理查 (Richard)（保罗&middot;贾麦提 (Paul Giamatti) 饰）和瑞秋 (Rachel)（凯瑟琳&middot;哈恩 (Kathryn Hahn) 饰）因不孕而饱受煎熬。这对夫妻一心投入辅助生育和领养安排，在这个狭小领域中愈陷愈深，同时还要为维繫婚姻付出努力。他们尝试了试管婴儿，情绪和财务都受到严重影响，眼看中年就要步入尾声，感觉山穷水尽之际，刚从大学辍学的莎蒂（凯丽&middot;卡特 (Kayli Carter) 饰）出现并再次进入了他们的生活，一切也终于开始好转。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7333/阳光电影www.ygdy8.com.私人生活.BD.720p.中英双字幕.mkv
